cad_cdw_id,cad_event_number,general_offense_number,event_clearance_code,event_clearance_description,event_clearance_subgroup,event_clearance_group,event_clearance_date,hundred_block_location,district_sector,zone_beat,census_tract,longitude,latitude,incident_location,initial_type_description,initial_type_subgroup,initial_type_group,at_scene_time
1978160,17000132913,2017132913,161,TRESPASS,TRESPASS,TRESPASS,04/16/2017 04:06:18 PM,4XX BLOCK OF BROADWAY E,E,E1,7401.2004,-122.320915,47.62256,"(47.62256, -122.320915)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,04/16/2017 01:35:13 PM
1607180,15000392821,2015392821,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,11/10/2015 08:55:00 AM,4 AV S / S ROYAL BROUGHAM WY,K,K3,9300.2028,-122.329050727,47.592391641,"(47.592391641, -122.329050727)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,11/10/2015 06:50:00 AM
102796,10000373428,2010373428,281,SUSPICIOUS VEHICLE,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,10/25/2010 10:31:00 PM,4XX BLOCK OF S WALKER ST,O,O2,9300.3013,-122.328431891,47.583977118,"(47.583977118, -122.328431891)",NA,NA,NA,NA
429275,11000284098,2011284098,201,ALARMS - RESIDENTIAL BURGLARY (FALSE),BURGLARY ALARMS (FALSE),FALSE ALARMS,08/29/2011 08:41:00 AM,98XX BLOCK OF 44TH AVE NE,L,L3,2200.1010,-122.281389648,47.701252245,"(47.701252245, -122.281389648)",NA,NA,NA,NA
1961591,17000102035,2017102035,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,03/23/2017 02:44:33 PM,14XX BLOCK OF BROADWAY,E,E2,7500.4016,-122.32077,47.613518,"(47.613518, -122.32077)","MOTOR VEHICLE COLLISION, REPORT ONLY - NON INJURY/NON BLOCKING",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,03/23/2017 11:01:24 AM
2243437,15000009196,20159196,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,01/09/2015 12:46:00 PM,2XX BLOCK OF PIKE ST,K,K1,8100.2004,-122.338348302,47.609517442,"(47.609517442, -122.338348302)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,NA
1683933,16000072596,201672596,053,BURGLARY - UNOCCUPIED STRUCTURE ON RESIDENTIAL PROPERTY,RESIDENTIAL BURGLARIES,BURGLARY,02/29/2016 07:38:18 PM,68XX BLOCK OF OSWEGO PL NE,J,J3,3600.4001,-122.32308,47.678535,"(47.678535, -122.32308)",BURG - RES (INCL UNOCC STRUCTURES ON PROP),BURGLARY,RESIDENTIAL BURGLARIES,02/29/2016 04:51:04 PM
2012254,17000195349,2017195349,330,"CASUALTY (NON CRIMINAL/TRAFFIC) - MAN DOWN, SICK PERSONS, INJURED, DOA)",CASUALTIES,PERSON DOWN/INJURY,06/01/2017 07:48:08 PM,23XX BLOCK OF N 62 ST,J,J3,3600.3011,-122.32954,47.673645,"(47.673645, -122.32954)","DOA - CASUALTY, DEAD BODY",PERSON DOWN/INJURY,CASUALTIES,06/01/2017 01:26:49 PM
1297082,13000028640,201328640,071,AUTO THEFT,AUTO THEFTS,AUTO THEFTS,01/25/2013 07:55:00 PM,10XX BLOCK OF 6TH AVE S,K,K3,9300.1019,-122.325967749,47.593657946,"(47.593657946, -122.325967749)",NA,NA,NA,NA
2016885,17000204195,2017204195,220,CRISIS COMPLAINT - GENERAL,CRISIS CALL,BEHAVIORAL HEALTH,06/07/2017 05:59:36 PM,110XX BLOCK OF 5 AV NE,L,L2,1200.3002,-122.32329,47.709087,"(47.709087, -122.32329)",BURG - RES (INCL UNOCC STRUCTURES ON PROP),BURGLARY,RESIDENTIAL BURGLARIES,06/07/2017 04:25:09 PM
2203456,14000384555,2014384555,130,PROPERTY DESTRUCTION,PROPERTY DAMAGE,PROPERTY DAMAGE,11/17/2014 03:36:00 AM,3XX BLOCK OF 1 AV S,K,K3,9200.2024,-122.334186483,47.599624529,"(47.599624529, -122.334186483)",PROPERTY - DAMAGE,PROPERTY DAMAGE,PROPERTY DAMAGE,11/17/2014 02:19:00 AM
1859833,16000380219,2016380219,041,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",10/21/2016 03:01:56 AM,43XX BLOCK OF WINSLOW PL N,B,B3,5000.3021,-122.3464,47.66,"(47.66, -122.3464)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",10/20/2016 08:44:08 PM
878978,12000274392,2012274392,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,08/18/2012 02:06:00 AM,N 35 ST / TROLL AV N,J,J3,4900.2011,-122.347431198,47.650158627,"(47.650158627, -122.347431198)",NA,NA,NA,NA
693829,11000406036,2011406036,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,12/19/2011 07:08:00 PM,N 81 ST / DAYTON AV N,B,B3,2800.5007,-122.352601273,47.687663654,"(47.687663654, -122.352601273)",NA,NA,NA,NA
721386,12000031768,201231768,201,ALARMS - RESIDENTIAL BURGLARY (FALSE),BURGLARY ALARMS (FALSE),FALSE ALARMS,02/02/2012 07:35:00 AM,26XX BLOCK OF 30TH AVE W,Q,Q1,5700.3010,-122.395669945,47.647733724,"(47.647733724, -122.395669945)",NA,NA,NA,NA
1661578,16000034345,201634345,440,MOTORIST ASSIST,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,01/29/2016 11:06:24 AM,21XX BLOCK OF N NORTHLAKE WY,B,B3,5400.2012,-122.3325,47.648296,"(47.648296, -122.3325)",TRAFFIC - ASSIST MOTORIST,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,NA
557057,11000141671,2011141671,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,05/04/2011 07:59:00 AM,42XX BLOCK OF RAINIER AVE S,R,R1,10100.4011,-122.23497752,47.508145273,"(47.508145273, -122.23497752)",NA,NA,NA,NA
1702409,16000105024,2016105024,071,AUTO THEFT,AUTO THEFTS,AUTO THEFTS,03/26/2016 07:40:01 PM,46XX BLOCK OF COLORADO AV S,O,O2,9300.3187,-122.33679,47.5616,"(47.5616, -122.33679)",AUTO THEFT - VEH THEFT OR THEFT AND RECOVERY,AUTO THEFTS,AUTO RECOVERIES,03/26/2016 05:58:38 PM
2021975,17000213644,2017213644,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,06/14/2017 10:27:21 AM,NE 57 ST / 36 AV NE,U,U3,4200.4021,-122.2891,47.67032,"(47.67032, -122.2891)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,NA
911323,12000325677,2012325677,250,"MISCHIEF, NUISANCE COMPLAINTS","NUISANCE, MISCHIEF COMPLAINTS","NUISANCE, MISCHIEF",09/25/2012 01:05:00 AM,15XX BLOCK OF OCCIDENTAL AVE S,K,K3,9300.2016,-122.333263742,47.589270448,"(47.589270448, -122.333263742)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,09/24/2012 11:53:00 PM
2015485,17000201705,2017201705,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,06/06/2017 12:49:16 AM,3XX BLOCK OF 2 AV S,K,K3,9200.2028,-122.33081,47.600464,"(47.600464, -122.33081)",DETOX - REQUEST FOR,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,NA
1111490,15000186652,2015186652,176,LIQUOR VIOLATION - ADULT,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,06/05/2015 07:38:00 AM,4 AV S / S WALKER ST,O,O1,9300.3014,-122.32905617,47.583976344,"(47.583976344, -122.32905617)",LIQUOR VIOLATIONS - ADULT,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,NA
436163,11000291068,2011291068,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,09/03/2011 08:52:00 PM,3 AV / VIRGINIA ST,M,M2,8002.1001,-122.340894617,47.612397328,"(47.612397328, -122.340894617)",NA,NA,NA,NA
1270355,11000011963,201111963,162,TRESPASS - PARKS EXCLUSION,PARKS EXCLUSIONS,TRESPASS,01/11/2011 12:53:00 AM,4XX BLOCK OF 3RD AVE,K,K2,8100.2042,-122.330510335,47.601885902,"(47.601885902, -122.330510335)",NA,NA,NA,NA
1943783,17000068078,201768078,141,LEWD CONDUCT,LIQUOR VIOLATIONS,LEWD CONDUCT,02/24/2017 04:49:54 PM,15XX BLOCK OF EASTLAKE AV E,D,D3,6600.1024,-122.32583,47.633057,"(47.633057, -122.32583)","LEWD - (EXPOSING, FLASHING, URINATING IN PUB)",LEWD CONDUCT,SUSPICIOUS CIRCUMSTANCES,02/24/2017 04:12:00 PM
35217,10000274873,2010274873,244,NOISE DISTURBANCE,DISTURBANCES,DISTURBANCES,08/07/2010 10:54:00 PM,38XX BLOCK OF E MADISON ST,C,C3,6300.5013,-122.283713496,47.631928526,"(47.631928526, -122.283713496)",NA,NA,NA,NA
2095927,17000346931,2017346931,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,09/17/2017 10:51:40 PM,73XX BLOCK OF 35 AV NE,U,U3,3800.1,-122.29045,47.68214,"(47.68214, -122.29045)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,NA
946594,12000371936,2012371936,201,ALARMS - RESIDENTIAL BURGLARY (FALSE),BURGLARY ALARMS (FALSE),FALSE ALARMS,10/30/2012 09:00:00 AM,32XX BLOCK OF 38TH AVE SW,W,W1,9800.2006,-122.380302484,47.574367912,"(47.574367912, -122.380302484)",NA,NA,NA,NA
1493703,15000253473,2015253473,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,07/23/2015 09:57:00 PM,21XX BLOCK OF N 112 ST,N,N3,1200.5002,-122.332852636,47.709562973,"(47.709562973, -122.332852636)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,NA
1490983,15000249964,2015249964,041,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",07/21/2015 01:49:00 PM,23XX BLOCK OF S MASSACHUSETTS ST,R,R2,9500.2026,-122.301940702,47.588360078,"(47.588360078, -122.301940702)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",07/21/2015 11:01:00 AM
85059,10000347084,2010347084,410,ABANDONED VEHICLE,PARKING VIOLATIONS,TRAFFIC RELATED CALLS,10/04/2010 01:38:00 PM,4XX BLOCK OF SW KENYON ST,F,F3,11300.1003,-122.340925734,47.53195929,"(47.53195929, -122.340925734)",NA,NA,NA,NA
1838062,16000341809,2016341809,063,THEFT - CAR PROWL,CAR PROWL,CAR PROWL,09/20/2016 09:38:57 PM,1XX BLOCK OF ROY ST,Q,Q3,7000.3014,-122.35496500000001,47.625732,"(47.625732, -122.354965)",SECONDARY - THEFT (NOT SHOPLIFT OR SERVICES),OTHER PROPERTY,THEFT,NA
1927833,17000034286,201734286,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,01/28/2017 02:39:27 PM,S MCCLELLAN ST / M L KING JR WY S,R,R2,9500.4004,-122.29619,47.578346,"(47.578346, -122.29619)",MOTOR VEHICLE COLLISION WITH INJURIES - PRIORITY 1,MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,01/28/2017 12:49:38 PM
692342,11000403870,2011403870,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,12/17/2011 02:43:00 PM,24XX BLOCK OF 7TH AVE W,Q,Q2,5900.6009,-122.366280903,47.640150978,"(47.640150978, -122.366280903)",NA,NA,NA,NA
1916132,17000015629,201715629,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,01/13/2017 01:28:14 PM,S GRAHAM ST / BEACON AV S,S,S1,11002.3002,-122.300606,47.54638,"(47.54638, -122.300606)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,NA
581816,15000036089,201536089,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,02/01/2015 05:26:00 AM,14XX BLOCK OF BROADWAY,E,E2,8400.1008,-122.32077137900001,47.613519513,"(47.613519513, -122.320771379)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,02/01/2015 02:36:00 AM
1800521,16000277878,2016277878,071,AUTO THEFT,AUTO THEFTS,AUTO THEFTS,08/02/2016 07:22:23 PM,RENTON AV S / S HENDERSON ST,S,S2,11800.4002,-122.276405,47.52331,"(47.52331, -122.276405)",AUTO THEFT - VEH THEFT OR THEFT AND RECOVERY,AUTO THEFTS,AUTO RECOVERIES,08/02/2016 05:48:22 PM
637746,11000199399,2011199399,051,"BURGLARY - RESIDENTIAL, OCCUPIED",RESIDENTIAL BURGLARIES,BURGLARY,06/22/2011 12:48:00 AM,90XX BLOCK OF 14TH AVE SW,F,F3,11300.3009,-122.352835247,47.521933576,"(47.521933576, -122.352835247)",NA,NA,NA,NA
1841070,16000347418,2016347418,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,09/24/2016 10:39:13 PM,1 AV S / E MARGINAL WY S,O,O3,10900.2019,-122.33431,47.548267,"(47.548267, -122.33431)",TRAFFIC - MOVING VIOLATION,TRAFFIC RELATED CALLS,PARKING VIOLATIONS,NA
105667,10000377837,2010377837,100,FRAUD (INCLUDING IDENTITY THEFT),FRAUD CALLS,FRAUD CALLS,10/29/2010 02:24:00 PM,7XX BLOCK OF E ALOHA ST,C,C1,6500.4012,-122.322952171,47.626849469,"(47.626849469, -122.322952171)",NA,NA,NA,NA
2118156,17000388482,2017388482,465,PEDESTRIAN VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10/19/2017 12:01:34 PM,N 85 ST / AURORA AV N,N,N3,2800.4,-122.34452,47.690563,"(47.690563, -122.34452)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,NA
715405,12000020450,201220450,201,ALARMS - RESIDENTIAL BURGLARY (FALSE),BURGLARY ALARMS (FALSE),FALSE ALARMS,01/22/2012 02:11:00 PM,24XX BLOCK OF E LAKE WASHINGTON BLVD,C,C3,6200.1010,-122.300717617,47.644119128,"(47.644119128, -122.300717617)",NA,NA,NA,NA
1748476,16000188479,2016188479,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,05/29/2016 01:34:37 AM,DENNY WY / BELL ST,D,D2,7200.1047,-122.339836,47.618538,"(47.618538, -122.339836)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,NA
1685002,16000074565,201674565,161,TRESPASS,TRESPASS,TRESPASS,03/02/2016 08:38:41 AM,123XX BLOCK OF 15 AV NE,L,L1,600.6000,-122.312645,47.71851,"(47.71851, -122.312645)",TRESPASS,TRESPASS,TRESPASS,NA
2215646,14000402031,2014402031,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,12/03/2014 08:02:00 PM,AURORA AV N / WINONA AV N,J,J1,2800.2012,-122.34448745,47.68277011,"(47.68277011, -122.34448745)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,NA
1973823,17000125940,2017125940,184,"NARCOTICS, OTHER",NARCOTICS COMPLAINTS,NARCOTICS COMPLAINTS,04/11/2017 12:04:20 AM,5 AV S / S JACKSON ST,K,K3,9200.1012,-122.32767,47.599194,"(47.599194, -122.32767)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,04/10/2017 11:26:47 PM
1963330,17000105333,2017105333,242,FIGHT DISTURBANCE,DISTURBANCES,DISTURBANCES,03/25/2017 10:26:43 PM,4 AV / PIKE ST,M,M3,8100.2005,-122.336685,47.610214,"(47.610214, -122.336685)",FIGHT - IP - PHYSICAL (NO WEAPONS),DISTURBANCES,DISTURBANCES,NA
432593,11000288965,2011288965,184,"NARCOTICS, OTHER",NARCOTICS COMPLAINTS,NARCOTICS COMPLAINTS,09/02/2011 05:42:00 AM,MINOR AV / SENECA ST,D,D3,8300.3000,-122.325334573,47.611228666,"(47.611228666, -122.325334573)",NA,NA,NA,NA
980396,12000414485,2012414485,100,FRAUD (INCLUDING IDENTITY THEFT),FRAUD CALLS,FRAUD CALLS,12/04/2012 07:33:00 PM,76XX BLOCK OF 11TH AVE SW,F,F1,10800.1012,-122.349265006,47.534430211,"(47.534430211, -122.349265006)",NA,NA,NA,NA
1947772,17000075841,201775841,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,03/02/2017 08:00:26 PM,WEST SEATTLE BR / EB,W,W1,9900.4071,-122.3497,47.57101,"(47.57101, -122.3497)","MOTOR VEHICLE COLLISION, BLOCKING",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,NA
36881,10000277232,2010277232,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,08/09/2010 08:52:00 PM,6XX BLOCK OF S KING ST,K,K2,9100.2005,-122.325711258,47.598352858,"(47.598352858, -122.325711258)",NA,NA,NA,NA
1799139,16000275428,2016275428,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,07/31/2016 11:04:30 PM,51 AV SW / SW GENESEE ST,W,W2,9702.3006,-122.39752,47.56481,"(47.56481, -122.39752)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,NA
2104438,17000363179,2017363179,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,09/29/2017 08:34:46 PM,9 AV / VIRGINIA ST,D,D2,7300.3023,-122.33574,47.616383,"(47.616383, -122.33574)",DETOX - REQUEST FOR,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,NA
2169804,14000333347,2014333347,NA,NA,NA,NA,NA,15 AV W / W NEWTON ST,Q,Q1,5802.2001,-122.37614418,47.636718387,"(47.636718387, -122.37614418)",AUTO RECOVERY,AUTO THEFTS,AUTO RECOVERIES,10/05/2014 12:49:00 PM
93289,10000359333,2010359333,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,10/14/2010 06:25:00 AM,5XX BLOCK OF WESTLAKE AVE N,D,D2,7300.3003,-122.338440841,47.623880758,"(47.623880758, -122.338440841)",NA,NA,NA,NA
2193051,14000360736,2014360736,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,10/28/2014 08:48:00 AM,55XX BLOCK OF 17 AV NW,B,B2,4700.3013,-122.378883987,47.669058455,"(47.669058455, -122.378883987)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,10/28/2014 08:39:00 AM
1135770,15000221411,2015221411,064,SHOPLIFT,THEFT,SHOPLIFTING,06/30/2015 03:59:00 PM,47XX BLOCK OF 42 AV SW,W,W2,10500.4005,-122.385483011,47.560210052,"(47.560210052, -122.385483011)",SHOPLIFT - THEFT,SHOPLIFTING,THEFT,NA
106629,10000379403,2010379403,202,ALARMS - COMMERCIAL PANIC (FALSE),PANIC ALARMS (FALSE),FALSE ALARMS,10/30/2010 03:21:00 PM,3XX BLOCK OF S JACKSON ST,K,K3,9300.2002,-122.329977175,47.599198312,"(47.599198312, -122.329977175)",NA,NA,NA,NA
1932752,17000046377,201746377,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,02/07/2017 05:30:21 PM,FAIRVIEW AV N / THOMAS ST,D,D3,7300.1028,-122.33427,47.62084,"(47.62084, -122.33427)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,NA
1036998,15000080145,201580145,064,SHOPLIFT,THEFT,SHOPLIFTING,03/11/2015 12:57:00 PM,43XX BLOCK OF UNIVERSITY WY NE,U,U2,5301.3001,-122.313149002,47.660532241,"(47.660532241, -122.313149002)",SHOPLIFT - THEFT,SHOPLIFTING,THEFT,03/11/2015 11:54:00 AM
1902963,16000459359,2016459359,200,ALACAD - COMMERCIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,12/23/2016 04:08:24 AM,40XX BLOCK OF AIRPORT WY S,O,O2,9300.3068,-122.32266,47.567635,"(47.567635, -122.32266)","ALARM - COMM, SILENT/AUD BURG (INCL BANKS)",ALACAD,SUSPICIOUS CIRCUMSTANCES,NA
95184,10000362092,2010362092,065,THEFT - MISCELLANEOUS,THEFT,OTHER PROPERTY,10/16/2010 09:18:00 AM,14XX BLOCK OF 15TH AVE,E,E2,7500.4016,-122.312776658,47.613512183,"(47.613512183, -122.312776658)",NA,NA,NA,NA
1308040,13000043090,201343090,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,02/07/2013 08:48:00 AM,60XX BLOCK OF 33RD AVE NE,L,L3,4200.7007,-122.29219925,47.673064569,"(47.673064569, -122.29219925)",NA,NA,NA,NA
2205327,14000387299,2014387299,065,THEFT - MISCELLANEOUS,THEFT,OTHER PROPERTY,11/19/2014 03:20:00 PM,123XX BLOCK OF 36 AV NE,L,L2,800.1003,-122.289322198,47.718286336,"(47.718286336, -122.289322198)","FRAUD - FORGERY,BUNCO, SCAMS, ID THEFT, ETC",FRAUD CALLS,FRAUD CALLS,11/19/2014 02:01:00 PM
2104154,17000362472,2017362472,415,BLOCKING VEHICLE,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,09/29/2017 01:13:00 PM,SW SPOKANE ST ON RP / WEST SEATTLE BR EB,W,W1,9900.4065,-122.366,47.571373,"(47.571373, -122.366)",TRAFFIC - BLOCKING ROADWAY,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,09/29/2017 12:06:01 PM
1619674,15000414567,2015414567,073,AUTO RECOVERY,AUTO RECOVERIES,AUTO THEFTS,11/28/2015 07:18:57 PM,51 AV S / RAINIER AV S,S,S3,11800.4010,-122.26972,47.520145,"(47.520145, -122.26972)",AUTO RECOVERY,AUTO THEFTS,AUTO RECOVERIES,NA
915712,12000331596,2012331596,050,"BURGLARY - RESIDENTIAL, UNOCCUPIED",RESIDENTIAL BURGLARIES,BURGLARY,09/29/2012 04:47:00 AM,20XX BLOCK OF NW 60TH ST,B,B2,4700.5000,-122.383478645,47.672368943,"(47.672368943, -122.383478645)",NA,NA,NA,NA
445952,11000308645,2011308645,220,MENTAL COMPLAINT,MENTAL CALL,MENTAL HEALTH,09/18/2011 07:30:00 PM,4XX BLOCK OF HARVARD AVE E,E,E1,7400.2001,-122.322016605,47.622563355,"(47.622563355, -122.322016605)",NA,NA,NA,NA
62325,10000313981,2010313981,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,09/07/2010 08:53:00 PM,46XX BLOCK OF 6TH AVE NW,J,J2,4800.4017,-122.364002392,47.662556173,"(47.662556173, -122.364002392)",NA,NA,NA,NA
2010271,17000191886,2017191886,495,TRAFFIC - SCHOOL ZONE ENFORCEMENT,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,05/30/2017 08:55:31 AM,70XX BLOCK OF 35 AV SW,W,W3,10702.3012,-122.37656,47.54013,"(47.54013, -122.37656)",TRAFFIC - MOVING VIOLATION,TRAFFIC RELATED CALLS,PARKING VIOLATIONS,05/30/2017 06:48:50 AM
25712,10000260570,2010260570,064,SHOPLIFT,THEFT,SHOPLIFTING,07/28/2010 01:59:00 PM,14XX BLOCK OF S LANE ST,G,G2,9000.3020,-122.313436503,47.596654658,"(47.596654658, -122.313436503)",NA,NA,NA,NA
1483887,15000241561,2015241561,064,SHOPLIFT,THEFT,SHOPLIFTING,07/15/2015 06:02:00 AM,1XX BLOCK OF MERCER ST,Q,Q3,7000.3021,-122.3547512,47.624576884,"(47.624576884, -122.3547512)",SHOPLIFT - THEFT,SHOPLIFTING,THEFT,07/14/2015 11:45:00 PM
967878,12000398728,2012398728,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,11/21/2012 04:40:00 AM,14XX BLOCK OF LAKESIDE AVE S,R,R1,9500.1021,-122.286193253,47.589310287000004,"(47.589310287, -122.286193253)",NA,NA,NA,NA
884109,12000284252,2012284252,176,LIQUOR VIOLATION - ADULT,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,08/25/2012 12:52:00 PM,4XX BLOCK OF 3RD AVE,K,K2,8100.2041,-122.330510335,47.601885902,"(47.601885902, -122.330510335)",NA,NA,NA,NA
1646305,16000008178,20168178,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,01/07/2016 11:53:57 PM,14XX BLOCK OF NW 45 ST,B,B1,4700.2062,-122.374855,47.661476,"(47.661476, -122.374855)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,NA
534713,11000098457,201198457,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/27/2011 02:06:00 AM,1XX BLOCK OF 14TH AVE,E,E3,8600.3003,-122.314193597,47.603095484,"(47.603095484, -122.314193597)",NA,NA,NA,NA
103479,10000374489,2010374489,201,ALARMS - RESIDENTIAL BURGLARY (FALSE),BURGLARY ALARMS (FALSE),FALSE ALARMS,10/26/2010 09:24:00 PM,30XX BLOCK OF 38TH AVE W,Q,Q1,5600.4006,-122.405747844,47.6477211,"(47.6477211, -122.405747844)",NA,NA,NA,NA
2023160,17000215703,2017215703,063,THEFT - CAR PROWL,CAR PROWL,CAR PROWL,06/15/2017 07:27:01 PM,90XX BLOCK OF 30 AV SW,F,F2,11500.2022,-122.37131,47.52195,"(47.52195, -122.37131)",THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS),OTHER PROPERTY,THEFT,06/15/2017 05:12:12 PM
